,Image,Train Accuracy
512,M1_24_1_1,0.9396018981933594
513,M1_24_1_2,0.9395904541015625
514,M1_24_1_3,0.9397201538085938
515,M1_24_1_4,0.9295234680175781
516,M1_24_1_5,0.9209518432617188
517,M1_24_1_6,0.9381103515625
518,M1_24_2_0,0.9686431884765625
519,M1_24_2_1,0.9685821533203125
520,M1_24_2_2,0.9685173034667969
521,M1_24_2_3,0.9686203002929688
522,M1_24_2_4,0.9685745239257812
523,M1_24_2_5,0.9685935974121094
524,M1_24_2_6,0.968658447265625
525,M1_24_3_0,1.0
526,M1_24_3_1,1.0
527,M1_24_3_2,1.0
528,M1_24_3_3,1.0
529,M1_24_3_4,1.0
530,M1_24_3_5,1.0
531,M1_24_3_6,1.0
532,M1_25_0_0,0.9168853759765625
533,M1_25_0_1,0.9167022705078125
534,M1_25_0_2,0.9164772033691406
535,M1_25_0_3,0.9168701171875
536,M1_25_0_4,0.9167213439941406
537,M1_25_0_5,0.9178123474121094
538,M1_25_0_6,0.9172401428222656
539,M1_25_1_0,0.9935836791992188
540,M1_25_1_1,0.993560791015625
541,M1_25_1_2,0.9935722351074219
542,M1_25_1_3,0.9935798645019531
543,M1_25_1_4,0.9923858642578125
544,M1_25_1_5,0.9898109436035156
545,M1_25_1_6,0.987457275390625
546,M1_25_2_0,0.9250679016113281
547,M1_25_2_1,0.925048828125
548,M1_25_2_2,0.9250411987304688
549,M1_25_2_3,0.9250564575195312
550,M1_25_2_4,0.9040184020996094
551,M1_25_2_5,0.9079170227050781
552,M1_25_2_6,0.9386863708496094
553,M1_25_3_0,0.9594955444335938
554,M1_25_3_1,0.9594764709472656
555,M1_25_3_2,0.9594841003417969
556,M1_25_3_3,0.9594879150390625
557,M1_25_3_4,0.9367599487304688
558,M1_25_3_5,0.9598770141601562
559,M1_25_3_6,0.95648193359375
560,M1_26_0_0,0.9240150451660156
561,M1_26_0_1,0.9239883422851562
562,M1_26_0_2,0.924163818359375
563,M1_26_0_3,0.9240036010742188
564,M1_26_0_4,0.9241142272949219
565,M1_26_0_5,0.9425239562988281
566,M1_26_0_6,0.9427680969238281
567,M1_26_1_0,0.9027671813964844
568,M1_26_1_1,0.9025993347167969
569,M1_26_1_2,0.8998832702636719
570,M1_26_1_3,0.9027290344238281
571,M1_26_1_4,0.894378662109375
572,M1_26_1_5,0.9031295776367188
573,M1_26_1_6,0.8945045471191406
574,M1_26_2_0,0.9838180541992188
575,M1_26_2_1,0.9837989807128906
576,M1_26_2_2,0.9838066101074219
577,M1_26_2_3,0.9838027954101562
578,M1_26_2_4,0.9842529296875
579,M1_26_2_5,0.9898910522460938
580,M1_26_2_6,0.9972648620605469
581,M1_26_3_0,0.9191856384277344
582,M1_26_3_1,0.8987541198730469
583,M1_26_3_2,0.9191513061523438
584,M1_26_3_3,0.9190673828125
585,M1_26_3_4,0.9241676330566406
586,M1_26_3_5,0.8996162414550781
587,M1_26_3_6,0.927764892578125
588,M1_27_0_0,1.0
589,M1_27_0_1,1.0
590,M1_27_0_2,1.0
591,M1_27_0_3,1.0
592,M1_27_0_4,1.0
593,M1_27_0_5,1.0
594,M1_27_0_6,1.0
595,M1_27_1_0,0.9760780334472656
596,M1_27_1_1,0.9763526916503906
597,M1_27_1_2,0.9764480590820312
598,M1_27_1_3,0.9761161804199219
599,M1_27_1_4,0.9890174865722656
600,M1_27_1_5,0.9986190795898438
601,M1_27_1_6,0.9985122680664062
602,M1_27_2_0,0.9488487243652344
603,M1_27_2_1,0.9487800598144531
604,M1_27_2_2,0.9488525390625
605,M1_27_2_3,0.9488754272460938
606,M1_27_2_4,0.9456634521484375
607,M1_27_2_5,0.9336051940917969
608,M1_27_2_6,0.9488372802734375
609,M1_27_3_0,0.8879585266113281
610,M1_27_3_1,0.888275146484375
611,M1_27_3_2,0.888092041015625
612,M1_27_3_3,0.8879623413085938
613,M1_27_3_4,0.8871994018554688
614,M1_27_3_5,0.8853225708007812
615,M1_27_3_6,0.8863639831542969
616,M1_28_0_0,0.8775711059570312
617,M1_28_0_1,0.8767166137695312
618,M1_28_0_2,0.8774032592773438
619,M1_28_0_3,0.8775863647460938
620,M1_28_0_4,0.875518798828125
621,M1_28_0_5,0.8757781982421875
622,M1_28_0_6,0.8773536682128906
623,M1_28_1_0,1.0
624,M1_28_1_1,1.0
625,M1_28_1_2,1.0
626,M1_28_1_3,1.0
627,M1_28_1_4,1.0
628,M1_28_1_5,1.0
629,M1_28_1_6,1.0
630,M1_28_2_0,0.9870872497558594
631,M1_28_2_1,0.9871139526367188
632,M1_28_2_2,0.9871139526367188
633,M1_28_2_3,0.9870872497558594
634,M1_28_2_4,0.9871063232421875
635,M1_28_2_5,0.9871330261230469
636,M1_28_2_6,0.9871025085449219
637,M1_28_3_0,1.0
638,M1_28_3_1,1.0
639,M1_28_3_2,1.0
640,M1_28_3_3,1.0
641,M1_28_3_4,1.0
642,M1_28_3_5,1.0
643,M1_28_3_6,1.0
644,M1_30_0_0,0.9459495544433594
645,M1_30_0_1,0.9450454711914062
646,M1_30_0_2,0.945526123046875
647,M1_30_0_3,0.9459381103515625
648,M1_30_0_4,0.9455947875976562
649,M1_30_0_5,0.9453773498535156
650,M1_30_0_6,0.9457054138183594
651,M1_30_1_0,0.9616737365722656
652,M1_30_1_1,0.9616317749023438
653,M1_30_1_2,0.9616279602050781
654,M1_30_1_3,0.9616851806640625
655,M1_30_1_4,0.9616661071777344
656,M1_30_1_5,0.9617080688476562
657,M1_30_1_6,0.952911376953125
658,M1_30_2_0,0.9604949951171875
659,M1_30_2_1,0.960418701171875
660,M1_30_2_2,0.9604301452636719
661,M1_30_2_3,0.9605064392089844
662,M1_30_2_4,0.9447135925292969
663,M1_30_2_5,0.9391899108886719
664,M1_30_2_6,0.9712333679199219
665,M1_30_3_0,0.9596328735351562
666,M1_30_3_1,0.9596023559570312
667,M1_30_3_2,0.959625244140625
668,M1_30_3_3,0.9595870971679688
669,M1_30_3_4,0.9594345092773438
670,M1_30_3_5,0.95953369140625
671,M1_30_3_6,0.9595375061035156
672,M1_33_0_0,1.0
673,M1_33_0_1,1.0
674,M1_33_0_2,1.0
675,M1_33_0_3,1.0
676,M1_33_0_4,1.0
677,M1_33_0_5,1.0
678,M1_33_0_6,1.0
679,M1_33_1_0,0.9613800048828125
680,M1_33_1_1,0.9614028930664062
681,M1_33_1_2,0.9613685607910156
682,M1_33_1_3,0.9613227844238281
683,M1_33_1_4,0.9614906311035156
684,M1_33_1_5,0.9627151489257812
685,M1_33_1_6,0.9605598449707031
686,M1_33_2_0,0.9500579833984375
687,M1_33_2_1,0.9500732421875
688,M1_33_2_2,0.9500350952148438
689,M1_33_2_3,0.9500732421875
690,M1_33_2_4,0.9490013122558594
691,M1_33_2_5,0.9495658874511719
692,M1_33_2_6,0.9461593627929688
693,M1_33_3_0,1.0
694,M1_33_3_1,1.0
695,M1_33_3_2,1.0
696,M1_33_3_3,1.0
697,M1_33_3_4,1.0
698,M1_33_3_5,1.0
699,M1_33_3_6,1.0
700,M1_35_0_0,1.0
701,M1_35_0_1,1.0
702,M1_35_0_2,1.0
703,M1_35_0_3,1.0
704,M1_35_0_4,1.0
705,M1_35_0_5,1.0
706,M1_35_0_6,1.0
707,M1_35_1_0,0.9615097045898438
708,M1_35_1_1,0.9614715576171875
709,M1_35_1_2,0.9614601135253906
710,M1_35_1_3,0.9615097045898438
711,M1_35_1_4,0.96148681640625
712,M1_35_1_5,0.9615097045898438
713,M1_35_1_6,0.9613571166992188
714,M1_35_2_0,0.9505958557128906
715,M1_35_2_1,0.950469970703125
716,M1_35_2_2,0.9502639770507812
717,M1_35_2_3,0.9505958557128906
718,M1_35_2_4,0.9504585266113281
719,M1_35_2_5,0.9501266479492188
720,M1_35_2_6,0.9502449035644531
721,M1_35_3_0,0.9637718200683594
722,M1_35_3_1,0.9636421203613281
723,M1_35_3_2,0.9636192321777344
724,M1_35_3_3,0.9637985229492188
725,M1_35_3_4,0.9636116027832031
